,lat [deg],long [deg],RA [deg],dec [deg],vlos [km/s],dist [kpc],pmRA [mas/yr],pmdec [mas/yr]
2355,14.2719557635,318.314848327,213.773893019,-41.0472424316,-95.0581835064,141.77409141,-0.110802362282,0.0828487608104
2356,15.7731729654,318.467005484,213.261684717,-40.0123252485,-101.138552741,145.206098335,-0.091884833699,0.0449149267557
2357,16.5327639453,320.096280627,214.931958656,-39.10698742,-100.436455001,139.112250677,-0.113803622177,0.090736043122
2358,17.4826174379,320.88699789,215.421841208,-38.2519727686,-114.247969724,136.482743157,-0.129761837485,0.0673207137356
2359,17.1537319262,321.890800412,216.780072925,-38.2105512131,-123.594790576,132.826248964,-0.10867924505,0.0971061260442
2360,19.3940173409,324.905625841,219.020449252,-35.7617254367,-88.8127705443,144.680612992,-0.113814347197,0.0894667815537
2361,18.8537847716,319.971216131,213.68907407,-37.5216730243,-104.236468135,145.264101964,-0.081672133607,0.0571070152422
2362,18.643451218,321.662611891,215.761476624,-37.2353962174,-118.205795003,136.76059804,-0.0923778716557,0.0919990261541
2363,19.2908798205,321.487285128,215.24521478,-36.8234283801,-116.990144001,135.343374421,-0.113850785392,0.0743687596811
2364,19.5270190819,321.261691241,214.874548573,-36.7143644483,-116.813841434,133.98990638,-0.1188559003,0.08561764178
2365,18.8561250962,316.66036372,209.720061747,-38.25465804,-112.464305697,123.356502731,-0.137449148663,0.143795474973
2366,16.0440022998,318.782592213,213.534647054,-39.756418958,-122.828176009,127.567986151,-0.113997223331,0.119403961935
2367,18.3081144446,315.072393418,207.955763467,-38.9423942411,-117.18477679,132.156411657,-0.0532301935206,0.101486206652
2368,17.3200127863,315.314847721,208.611557112,-39.5943454819,-115.974823818,128.044670205,-0.121502436179,0.118905418639
2369,21.0387784707,315.609769975,207.686705806,-36.8659939592,-106.415735603,138.851810577,-0.0903345392218,0.104275568184
2370,21.1506664299,317.128734727,209.425482576,-36.4922565159,-94.5549330057,144.380837753,-0.122235088899,0.0671262040624
2371,23.6117718188,314.703585938,205.846081185,-35.0792487437,-73.7756752924,148.894972098,-0.114363238026,0.097325924778
2372,24.2115535534,317.699729876,208.977112737,-34.0615801947,-75.8967511057,153.560107576,-0.087454510303,0.0829609957552
2373,23.2157100494,323.622822822,215.711820803,-33.3595208388,-77.1069960946,149.242758267,-0.0912841372765,0.109587934342
2374,19.6062795777,320.375824979,213.819572829,-36.8843293877,-90.3698688639,150.169944444,-0.0884653054974,0.0766951267688
2375,20.2091025186,319.972666077,213.087309779,-36.548751922,-87.1472267383,148.581650036,-0.0849678688168,0.0882309169688
2376,23.280697982,321.939262853,213.909340987,-33.7753675065,-64.8063880461,157.912789813,-0.108011112232,0.0749708451402
2377,24.1019610978,324.446888667,216.139736287,-32.4507337342,-83.0663272154,151.555120264,-0.0722323783185,0.101222405107
2378,27.1284345652,320.796370359,211.14280152,-31.0823584086,-91.7272064534,152.380468474,-0.0583049388921,0.00807447598947
2379,27.5679211199,319.325420077,209.502062699,-31.0716758858,-68.5247373731,155.648162524,-0.104563795466,0.0825959478906
2380,25.2605666149,318.464463579,209.429673391,-33.0864137059,-85.2730360165,160.175175719,-0.0806150998443,0.0556710454002
2381,19.8284802746,312.123117868,203.81964201,-38.302882718,-43.0668955442,162.996856406,-0.105289849219,0.0695120646733
2382,20.9233354663,311.943778329,203.327782895,-37.5197626975,-41.4114269365,165.391761437,-0.0736924846216,0.101657209613
2383,17.6698906373,315.832586884,209.139058602,-39.2542035948,-65.7885083882,166.411633526,-0.0643596504278,0.0617503570322
2384,21.0307349359,311.904842991,203.254660938,-37.4448984352,58.3778238576,176.478023636,-0.0663813543778,0.0599070304125
2385,21.7486469536,313.56465931,205.056434383,-36.6761968535,-8.25825556604,182.932126913,-0.0463380454565,0.0624018352794
2386,15.5165818168,310.349898074,202.564858319,-41.5575982765,-15.5260754249,179.963842392,-0.0494330820062,0.0763444601199
2387,17.4150194911,310.082458216,201.770669403,-40.2744783163,-23.4731550538,182.485435017,-0.0274579773863,0.0681591676619
2388,16.3498495493,304.095276019,193.769564844,-41.3795921526,-11.3081465908,177.936460182,-0.0676867286881,0.0652737779199
2389,12.5152899682,308.226749019,200.163634521,-43.7390313503,60.9162243951,177.874227723,-0.0673273443931,0.0582907309192
2390,13.9814917923,303.397293327,192.833165446,-42.9892492408,65.0391686567,172.19254422,-0.038161186665,0.0853700336336
2391,12.4428862177,307.31053178,198.798170428,-43.8514301561,-70.2156996029,160.881263834,-0.0820087838918,0.0478978823499
2392,16.4027639684,312.770114923,205.603681545,-40.6441656133,-93.3064957877,141.998913976,-0.0769674733388,0.110084619215
2393,18.4381514524,312.053058443,204.091664952,-39.3161256078,-66.9791364765,151.503668985,-0.0696503440616,0.12330535495
2394,18.1057593721,314.725550501,207.5890367,-39.1460947011,-81.2869489083,156.240357307,-0.0468440153584,0.0780019827708
2395,15.2797728557,313.719071758,207.238168141,-41.2649953457,-81.9222690097,147.537752711,-0.1331007409,0.0617538615151
2396,8.88298384554,313.691940264,209.679142779,-45.3138278172,-62.1694300528,161.970041696,-0.0890847238946,0.0829985299252
2397,10.6522554275,315.949082983,212.255493293,-43.8461961507,-74.522554769,162.674718507,-0.0896889744929,0.0694243224015
2398,9.62488504946,315.933644828,212.736085403,-44.4711030914,-69.8307473207,162.996892509,-0.0786479425092,0.0716671716362
2399,12.6147127162,316.91522966,212.686646618,-42.4248450542,-90.9922183762,150.514378604,-0.107605049695,0.070033408015
2400,14.707638686,319.603901169,215.223761234,-40.4554208237,-74.2400197736,161.102196819,-0.0968583059259,0.0741126124966
2401,16.4741682892,317.581975471,211.827347141,-39.7311700529,-64.2682290876,161.133417401,-0.0902964576009,0.0678326619424
2402,12.3356319161,316.302747633,211.967818926,-42.7271894679,-54.8063008192,171.54721719,-0.0844824731987,0.069219701547
2403,11.8990129494,318.194543493,214.800395966,-42.5983401475,-36.7515357739,170.23733186,-0.084280236795,0.0782085327704
2404,10.2465723944,317.294586125,214.403326696,-43.8166166143,-74.0894584989,169.572700982,-0.0702270106526,0.0617177359506
2405,13.6391236023,321.352565713,218.019237047,-40.7016551184,-74.98397383,167.288331789,-0.0864030821097,0.0569044399233
2406,10.208184301,319.731167351,217.85978425,-43.2704998628,-55.9776118119,167.675822368,-0.0944326064883,0.0754888553541
2407,9.33246319186,319.135588893,217.548236423,-43.9416149731,95.4068504491,156.347986499,-0.113892064128,0.0506497671499
2408,7.68014957169,320.659285328,220.770405532,-44.5123980023,-93.3828193605,159.350871076,-0.065841142727,0.0679540634975
2409,8.74008941558,318.054812148,216.341445951,-44.5451471322,-79.3473793908,163.876254289,-0.0953430205669,0.0497513452725
2410,8.22710196662,315.976209992,213.520383695,-45.2858299749,-18.9614717093,180.190088859,-0.0760217374112,0.0583525964166
2411,8.68892055287,310.027346513,203.918316393,-45.9231954846,66.2893599226,182.525294708,-0.0563440702828,0.0328788225089
2412,8.7811451202,313.102408985,208.801832386,-45.4671291539,-44.1040719683,165.969035477,-0.0837195774381,0.0865044216769
2413,9.85654260846,314.69163146,210.770898828,-44.5637833661,64.4791628048,180.560663704,-0.0731584822775,0.032908923852
2414,14.2576878641,317.256893461,212.386738208,-41.288937901,71.2577345051,177.489099896,-0.0885031613956,0.027854570754
2415,14.4800921863,319.844235534,215.646565264,-40.5460882649,-20.6903089692,183.616519027,-0.067677570193,0.052343017793
2416,12.8101607226,318.993465884,215.404747837,-41.8357925088,-45.6365261891,175.18148008,-0.0762722317654,0.0538918712547
2417,13.0382815204,320.406845343,217.141713657,-41.3386422718,-39.8147646394,172.237731172,-0.0993597409948,0.0654687166786
2418,15.0275802911,319.933266002,215.479339035,-40.1617906902,-63.1377104514,164.759325681,-0.101016135437,0.0697520368208
2419,19.7621968592,322.334937767,215.978770965,-36.2568220311,83.4564500826,172.613837009,-0.0773566909245,0.0232864959451
2420,16.4343613241,322.724997567,218.149753023,-38.4672022171,-41.9663908001,180.037788843,-0.0558363008343,0.0493786920395
2421,14.931360892,326.073193296,222.946579315,-38.4248292793,-49.4867584772,182.803814052,-0.0845526907289,0.0408588256632
2422,13.7567481002,324.101592302,221.355078947,-39.8254911543,-16.1019790129,184.428075278,-0.0832146469586,0.0534107497045
2423,14.6081111457,326.209021614,223.308726887,-38.5901236619,36.8038862066,190.362347307,-0.0827263949693,0.015137784137
2424,12.7850506064,325.649724157,223.841612266,-39.9460711183,-67.1782978342,184.144380599,-0.0652574519121,0.0258911409149
2425,10.5502244332,326.087435817,225.918046688,-41.1750418589,-34.7300443118,191.182446589,-0.0728527610334,0.044310530674
2426,12.7269052631,325.191146973,223.32930594,-40.1341529654,-73.4700825482,175.783703784,-0.082953821611,0.0293714396164
2427,13.6742497382,323.270508427,220.392131043,-40.131828838,-59.8419757464,181.695901239,-0.0692079155358,0.0453720403023
2428,13.1755438968,322.653254043,219.927274437,-40.6336515187,79.3820375002,178.373730264,-0.0868272332718,0.0193126731476
2429,12.9037953855,322.110342232,219.405901359,-40.9626680339,-10.9920696898,180.33106981,-0.0812812753799,0.0498521271225
2430,11.3644445219,323.112446767,221.637212952,-41.6339080333,-28.4673929739,187.175922566,-0.0625117061989,0.0573654661394
2431,11.4653427075,323.971906176,222.66065536,-41.309342141,-26.0563547794,190.482530577,-0.0651437275695,0.0206222919915
2432,11.2898108996,325.107845361,224.193840415,-41.0541407766,-50.90427198,194.719702852,-0.057449255655,0.0282790299743
2433,13.8802469992,325.031549423,222.393421346,-39.4512482921,-11.7168307013,193.335016781,-0.0638160349354,0.0181084903437
2434,8.55856374582,317.432489212,215.529770776,-44.79018363,-17.3683481195,183.250581062,-0.0502058740103,0.0675686244663
2435,7.4234958496,319.430224944,219.168174542,-44.9751782834,-7.23816315273,197.177413489,-0.0487245442376,0.0126210087212
2436,6.21757968038,318.302898808,218.271450281,-45.9201750426,68.3046113513,184.662737567,-0.06788321611,0.0178713530315
2437,5.31641453228,320.318108179,221.946623161,-45.910052213,-78.495214554,168.836265546,-0.0703223744635,0.0636831064487
2438,6.81294198047,319.291063688,219.366412501,-45.3529712272,-65.1237896497,168.50485125,-0.0829096083365,0.0749842582439
2439,6.28739543617,320.996161952,222.232355147,-45.2008132445,-79.8124598935,164.336504899,-0.102525020822,0.0296518964096
2440,6.41913580496,322.141675649,223.771585466,-44.8064247559,-82.3980800533,162.388363237,-0.0829988763017,0.0700152773866
2441,6.02655203338,321.497674082,223.148080713,-45.2051407694,-64.5724415675,161.365183148,-0.121512904334,0.0529480368369
2442,8.53997979016,321.713373856,221.658564143,-43.7292088998,-75.5958445212,162.420347751,-0.0945418175346,0.0660255368447
2443,10.6306611505,322.048508671,220.728180315,-42.3932100094,-61.9534882303,168.325707646,-0.0907991545427,0.0668193732513
2444,9.87714802225,322.589996259,221.936393984,-42.6903134642,-76.801162874,169.386824054,-0.08431038882,0.0438985605637
2445,11.3945984519,322.662564849,221.040568235,-41.7485354172,-46.8765666209,173.613628783,-0.0928082517668,0.0441106006337
2446,8.47946896687,321.827355614,221.856462554,-43.7320727359,-36.4624797614,180.069046001,-0.0977160837541,0.0503338758493
2447,10.2538423726,322.23089929,221.212636081,-42.5688196182,-10.5986300601,179.288243041,-0.0799120433087,0.0735965451673
2448,7.93500096429,322.845331523,223.629126009,-43.7490002738,-57.7288493522,182.989639588,-0.0647749322577,0.0534011299679
2449,7.90924910237,326.505799908,228.429737213,-42.575000041,-75.9017275776,177.853866087,-0.0657796578095,0.0331460652654
2450,8.98231419293,325.692464804,226.579679907,-42.2380438151,-59.3066763146,179.201822612,-0.0480136053689,0.0212650156373
2451,8.11295162733,324.709289912,225.974771326,-43.0660302205,-43.402420471,178.820447748,-0.0934894166224,0.0363892409865
2452,8.12277612166,322.679069364,223.268612765,-43.6909401442,-49.4656599339,177.105676956,-0.097480257927,0.0438763974758
2453,7.44469985121,325.101818531,226.998672365,-43.3164139175,-68.2440203779,174.339656383,-0.080864214046,0.0508563438764
2454,7.11714159555,325.239342401,227.43519805,-43.4543682007,-13.3298139603,174.178730176,-0.116058634793,0.0354439908847
2455,5.81247910152,325.434033891,228.7489981,-44.1063014042,-57.6748513165,173.021151324,-0.0842296390711,0.0481746891512
2456,5.80824718314,325.094687203,228.302460969,-44.2221524015,-79.4888060505,172.904141399,-0.0617283381853,0.0478170021842
2457,2.94692028241,322.696480271,227.382510687,-46.4729403247,-54.8861501095,179.048269069,-0.0871454302015,0.0430957324583
2458,2.6410662997,322.451243866,227.289250983,-46.6988536074,-70.7950583435,179.374857157,-0.0633417048792,0.0438252838702
2459,3.63637289219,321.912126491,225.637738129,-46.3528316198,-44.0028831563,179.765714063,-0.0921491190491,0.0462864161025
2460,4.90271931895,320.092817628,221.915092002,-46.1898535616,-20.5552011511,181.768536965,-0.10578313392,0.0253639385336
2461,4.14866523416,321.627998646,224.79688891,-46.1693657161,31.3126386266,186.88984234,-0.0654305749055,0.0583747772053
2462,3.1161527308,324.724763158,230.128398692,-45.7518336042,-28.4920714241,189.88116648,-0.0882549027874,0.040978482265
2463,3.02739131992,324.487784116,229.878316871,-45.8739101066,-23.5576351984,187.506937408,-0.0834765230876,0.0290083520131
2464,2.55662892631,323.838557038,229.386876581,-46.3171250126,64.363819484,182.58112805,-0.0931857422441,-0.0126841235339
2465,2.07722132481,325.174050664,231.718288858,-46.119272351,-55.8638695916,175.59371738,-0.0710483126523,0.0695584209237
2466,4.04654704642,326.425485422,231.587178741,-44.6983883048,-59.1991716035,182.951295018,-0.0757486302913,0.0404651030174
2467,2.99162065897,327.656397044,234.168998164,-44.7911032612,75.3228377178,178.367473671,-0.102149172246,-0.0145119676783
2468,4.05444042882,326.262966307,231.365688716,-44.7513418675,-73.2252930749,174.882160425,-0.081374604051,0.0407032292679
2469,4.89431105619,325.153166038,229.148754896,-44.6915415643,-68.8582816505,180.400942832,-0.0721460551346,0.0350512035693
2470,3.6347599992,325.763422408,231.078375846,-45.1400305086,-42.9712564399,180.682244998,-0.0930448337737,0.032746031976
2471,5.48900780903,325.984600844,229.745043596,-44.0927375374,-61.1942736647,177.597447044,-0.0886294882143,0.0286663008222
2472,4.70256714547,326.151034113,230.642541041,-44.4526150258,-63.1379496415,188.186296602,-0.0574985900248,0.036120411785
2473,6.67798078813,328.597681033,232.02729675,-42.4978762718,-16.7856719559,185.486622204,-0.0964086068802,0.0338083673234
2474,6.08091288273,327.952850902,231.747171267,-43.0671201486,-70.273063168,181.565494359,-0.0685612857606,0.0273209836407
2475,5.64629137975,323.549327235,226.337293629,-44.8060417169,-60.8075385296,186.211844472,-0.0579450752898,0.042498439489
2476,3.30892734993,325.940372239,231.613570994,-45.2449492496,-49.0590396582,195.732437953,-0.05314369324,0.0344742665473
2477,4.22164751245,328.550074165,234.147680358,-43.8280535496,-56.9890212245,185.229999911,-0.0733283693436,0.0393547065304
2478,2.3648648272,327.224930286,234.210386891,-45.2612070727,-46.7812243845,183.07622579,-0.0802660066288,0.040624862686
2479,1.88786412487,328.11112092,235.82879125,-45.1667137727,-68.2066772399,181.613472552,-0.0684743111317,0.0431979550816
2480,0.315672913313,325.200398586,233.491857079,-46.9511335433,38.915156279,188.992632972,-0.0808587414999,0.0372188738974
2481,3.20889576454,326.046180821,231.847833267,-45.2589216679,-32.2981778695,188.815379428,-0.084663738223,0.0183629598777
2482,0.911296618053,326.568778731,234.777943889,-46.1994397924,-2.56872038162,195.103299133,-0.063457324512,0.0391621585996
2483,2.92187923724,319.24825139,222.122202996,-47.4287675745,29.1266667825,204.882105466,-0.0663237497581,0.0345410667786
2484,1.84023652059,325.262275762,232.0676771,-46.2053253164,-27.790513708,202.748689204,-0.0663075832546,0.0297864397837
2485,6.42570701619,326.572945332,229.717973035,-43.3794085444,-38.3089709817,194.27759423,-0.0759642167094,0.0286926797641
2486,7.29811382462,326.888210895,229.39971413,-42.7842624054,-36.2275714877,202.508959325,-0.0518655541683,0.0385357965044
2487,7.3673470213,327.466712959,230.064049871,-42.5368729431,-41.7634310855,199.705107962,-0.0628200333164,0.0195049230231
2488,6.76380669271,328.241795794,231.520477627,-42.5852889586,-16.9490376245,193.435241152,-0.0827889225356,0.0177993469429
